event_id,student_id,class_id,session_id,timestamp,day_of_week,hour_of_day,minutes_from_class_start,time_since_last_attendance_minutes,device_id_hash,ip_hash,network_type,device_changed_from_last_event,ip_changed_from_last_event,geo_lat,geo_lon,distance_from_last_event_km,travel_speed_kmh,face_match_distance,liveness_score,face_match_pass,retry_count_before_success,failed_attempts_last_7d,attendance_rate_30d,suspicious_events_last_30d,is_fraud
EVT000718,STU0718,CS501,S038,2026-02-11T16:11:00,Wednesday,16,1,2050,DEV_534,IP_319,ethernet,0,0,17.153918,78.942819,1.48,11.33,0.12207915933540489,0.929967419763557,1,1,0,0.8513367827283408,0,0
EVT000719,STU0719,CS501,S039,2026-02-22T19:34:00,Sunday,19,7,3347,DEV_391,IP_262,wifi,0,0,17.940348,78.638866,1.22,1.84,0.27385378491527046,0.9677163934677505,1,0,0,1.0,0,0
EVT000720,STU0720,CS501,S040,2026-02-09T00:59:00,Monday,0,8,3284,DEV_059,IP_654,wifi,0,1,18.297751,78.420305,2.0,7.24,0.23016858636105672,0.8851283949495073,1,0,2,0.9830294144739585,0,0
EVT000721,STU0721,CS501,S001,2026-03-06T07:51:00,Friday,7,1,5060,DEV_606,IP_445,ethernet,0,0,17.398631,79.495954,0.5,4.28,0.09359249893883087,0.9760562297893659,1,1,0,0.975270396239887,0,0
EVT000722,STU0722,CS501,S002,2026-03-10T23:29:00,Tuesday,23,10,5869,DEV_370,IP_595,ethernet,0,0,18.063958,78.905709,1.04,11.1,0.17229543150673535,0.9470531941541291,1,0,2,0.8676548601792231,0,0
EVT000723,STU0723,CS501,S003,2026-03-10T11:30:00,Tuesday,11,-6,3745,DEV_581,IP_186,wifi,0,0,17.945782,78.493443,0.92,10.36,0.10866604906987128,0.8759428351480241,1,0,2,0.9989939511122111,0,0
EVT000724,STU0724,CS501,S004,2026-02-14T16:14:00,Saturday,16,-7,4640,DEV_788,IP_165,wifi,0,0,17.837717,79.295224,1.64,4.13,0.29588563562387027,0.8601577250582914,1,0,0,0.9155254327322271,0,0
EVT000725,STU0725,CS501,S005,2026-03-02T21:06:00,Monday,21,5,3755,DEV_937,IP_093,ethernet,0,0,17.609098,78.9327,1.0,1.07,0.17759619563749585,0.9317645819669239,1,0,1,0.9999386525212651,0,0
EVT000726,STU0726,CS501,S006,2026-03-02T11:28:00,Monday,11,5,2556,DEV_596,IP_318,ethernet,0,0,18.050342,78.840728,0.7,9.67,0.2697483922649565,0.9572634371952935,1,0,1,0.8811958140029601,0,0
EVT000727,STU0727,CS501,S007,2026-03-07T19:35:00,Saturday,19,-2,4160,DEV_407,IP_137,mobile,0,1,17.155439,79.434112,0.19,8.54,0.2831981119769079,0.9382164908801099,1,1,0,0.9876563352021869,0,0
EVT000728,STU0728,CS501,S008,2026-03-10T10:43:00,Tuesday,10,2,5925,DEV_252,IP_232,mobile,0,1,17.971843,78.323952,2.0,5.31,0.10615194815236667,0.8971708300290236,1,1,0,0.9358616143719185,0,0
EVT000729,STU0729,CS501,S009,2026-02-01T22:33:00,Sunday,22,-7,5915,DEV_765,IP_268,ethernet,0,0,18.195196,78.545953,1.11,11.98,0.14141575187384353,0.7913444127402729,1,0,1,0.9678685621793387,0,0
EVT000730,STU0730,CS501,S010,2026-03-09T20:41:00,Monday,20,4,3886,DEV_940,IP_520,ethernet,0,0,17.713607,78.470227,0.64,4.28,0.2765521074730929,0.8305184271656987,1,0,2,0.9532807168127763,0,0
EVT000731,STU0731,CS501,S011,2026-03-10T02:44:00,Tuesday,2,0,3753,DEV_606,IP_447,wifi,0,0,18.429746,78.257012,1.11,11.82,0.19565762172205187,0.9335457159560778,1,0,0,0.9646766555939293,1,0
EVT000732,STU0732,CS501,S012,2026-02-26T20:37:00,Thursday,20,-6,3747,DEV_442,IP_137,mobile,0,0,17.322806,78.678168,0.13,4.25,0.28041510741142645,0.8460917162573033,1,1,2,0.8795233357237546,1,0
EVT000733,STU0733,CS501,S013,2026-02-25T21:04:00,Wednesday,21,2,3607,DEV_730,IP_367,ethernet,0,0,17.179525,79.466031,1.02,4.89,0.2602237502006858,1.0,1,1,0,1.0,0,0
EVT000734,STU0734,CS501,S014,2026-03-01T07:29:00,Sunday,7,21,748,DEV_340,IP_092,wifi,1,1,18.419221,78.861004,169.94587500000003,300.0,1.0,0.36738409387998383,0,2,20,0.6986585378985335,6,1
EVT000735,STU0735,CS501,S015,2026-03-16T13:35:00,Monday,13,6,4023,DEV_412,IP_206,wifi,0,0,17.526801,78.970838,0.69,1.15,0.17583812929275736,0.9380659965120726,1,0,1,0.8487345277309422,1,0
EVT000736,STU0736,CS501,S016,2026-02-05T02:05:00,Thursday,2,-4,5191,DEV_394,IP_314,wifi,0,0,18.200057,78.852118,0.12,6.69,0.23545257248217508,0.8482506111457219,1,0,1,0.8436128658918408,1,0
EVT000737,STU0737,CS501,S017,2026-02-18T10:25:00,Wednesday,10,-2,2444,DEV_913,IP_452,ethernet,0,0,18.26896,79.157975,1.07,11.71,0.14542124368994605,0.9613734007676479,1,0,1,0.9115394230231758,0,0
EVT000738,STU0738,CS501,S018,2026-02-24T11:08:00,Tuesday,11,7,1148,DEV_605,IP_531,wifi,0,0,18.350346,78.746477,1.78,9.52,0.13625288177018638,1.0,1,0,0,0.9361307821588165,0,0
EVT000739,STU0739,CS501,S019,2026-02-28T20:11:00,Saturday,20,12,3663,DEV_246,IP_503,wifi,0,0,18.191081,78.062386,1.1,4.67,0.19035845916368074,0.8447967864551418,1,0,0,0.8657060123504184,0,0
EVT000740,STU0740,CS501,S020,2026-02-04T01:01:00,Wednesday,1,8,5742,DEV_329,IP_139,mobile,1,0,18.145284,78.439439,1.33,3.85,0.20302264652913918,0.9020744787177113,1,0,1,0.9654100023131045,1,0
EVT000741,STU0741,CS501,S021,2026-03-01T21:07:00,Sunday,21,6,3988,DEV_193,IP_092,mobile,1,1,18.338139,79.121777,0.21,6.74,0.2118682739406875,0.895087332114999,1,0,2,0.9649844378589695,0,0
EVT000742,STU0742,CS501,S022,2026-02-27T08:59:00,Friday,8,3,1292,DEV_521,IP_380,ethernet,0,1,18.048775,79.365993,0.61,2.26,0.28932116114545214,0.8549516366992946,1,0,1,0.9760096486712635,0,0
EVT000743,STU0743,CS501,S023,2026-02-05T20:45:00,Thursday,20,-2,2715,DEV_947,IP_298,wifi,0,1,18.356594,78.989391,0.41,2.48,0.23299613542376635,0.7775557546118246,1,0,0,1.0,0,0
EVT000744,STU0744,CS501,S024,2026-03-15T00:41:00,Sunday,0,-2,4094,DEV_210,IP_670,ethernet,0,0,18.370604,78.613805,1.68,0.54,0.1171762400749907,0.874782578155648,1,1,1,0.9767738455442141,0,0
EVT000745,STU0745,CS501,S025,2026-02-01T20:10:00,Sunday,20,6,3989,DEV_132,IP_679,ethernet,0,0,17.334462,78.956396,1.63,5.86,0.20848016473021572,0.9592062969616207,1,0,0,0.9943768539587253,1,0
EVT000746,STU0746,CS501,S026,2026-02-06T14:54:00,Friday,14,8,1444,DEV_877,IP_584,mobile,0,0,17.162738,78.179101,1.89,3.08,0.23177897210733137,1.0,1,1,1,0.9206112015641688,0,0
EVT000747,STU0747,CS501,S027,2026-03-10T19:48:00,Tuesday,19,-1,1608,DEV_086,IP_070,wifi,0,0,17.653923,78.556353,0.25,11.95,0.1869581928410645,0.7845609067692555,1,0,0,1.0,0,0
EVT000748,STU0748,CS501,S028,2026-03-06T23:28:00,Friday,23,12,1236,DEV_944,IP_180,mobile,0,0,17.693053,79.352344,1.95,9.22,0.24595257486025943,0.8130808421902315,1,0,0,0.8941629229844735,0,0
EVT000749,STU0749,CS501,S029,2026-02-03T22:38:00,Tuesday,22,-3,3290,DEV_571,IP_165,wifi,0,0,17.820685,78.47633,1.25,4.03,0.24656152042906887,0.8033786157083521,1,1,0,1.0,1,0
EVT000750,STU0750,CS501,S030,2026-02-06T10:38:00,Friday,10,6,5143,DEV_004,IP_577,wifi,0,0,18.220559,79.153043,0.34,11.19,0.17799692632067002,0.8705955172612714,1,0,1,0.9030330210419252,1,0
EVT000751,STU0751,CS501,S031,2026-02-06T19:40:00,Friday,19,-6,5517,DEV_700,IP_503,ethernet,0,1,17.375063,79.470197,1.65,5.72,0.2221617432138416,0.889228174139636,1,1,0,1.0,0,0
EVT000752,STU0752,CS501,S032,2026-03-02T08:26:00,Monday,8,-3,4620,DEV_443,IP_308,wifi,0,0,17.063832,78.615557,0.29,7.65,0.13671087722432082,1.0,1,1,0,0.9403044921532285,0,0
EVT000753,STU0753,CS501,S033,2026-03-13T09:58:00,Friday,9,0,4195,DEV_373,IP_346,mobile,0,0,17.99806,78.199672,0.42,4.87,0.27470095139539463,0.8952697506207105,1,0,0,1.0,0,0
EVT000754,STU0754,CS501,S034,2026-02-25T11:49:00,Wednesday,11,-1,2464,DEV_403,IP_145,mobile,0,0,17.162975,78.978356,1.46,9.41,0.16762686415164652,0.9135149523358314,1,1,1,0.9681476433820354,0,0
EVT000755,STU0755,CS501,S035,2026-02-15T01:01:00,Sunday,1,12,4276,DEV_396,IP_582,ethernet,1,0,17.258511,79.475449,1.1,1.88,0.1844061970729252,0.9201373638499627,1,0,1,0.8455680272728571,0,0
EVT000756,STU0756,CS501,S036,2026-03-04T08:25:00,Wednesday,8,-3,4192,DEV_693,IP_100,wifi,0,0,17.128625,78.013003,0.3,3.8,0.15657908155486328,0.9492011014506072,1,0,0,0.962460579163448,0,0
EVT000757,STU0757,CS501,S037,2026-03-12T14:48:00,Thursday,14,3,1636,DEV_487,IP_347,ethernet,0,0,17.262827,78.454861,0.41,1.81,0.13759465011554817,0.9922804124871124,1,0,1,1.0,1,0
EVT000758,STU0758,CS501,S038,2026-03-09T21:21:00,Monday,21,-3,2237,DEV_117,IP_680,wifi,0,0,18.363777,78.145603,1.24,1.9,0.21198940624795243,0.897854901330352,1,0,1,1.0,0,0
EVT000759,STU0759,CS501,S039,2026-02-03T04:00:00,Tuesday,4,5,4773,DEV_688,IP_581,mobile,0,0,18.328406,79.481723,0.04,8.26,0.26230178126732967,0.9531548043258965,1,0,1,1.0,1,0
EVT000760,STU0760,CS501,S040,2026-03-13T17:17:00,Friday,17,-2,2005,DEV_364,IP_618,mobile,0,0,17.023933,79.336572,1.83,1.33,0.28733011903220124,1.0,1,0,1,0.9173713697954676,0,0
EVT000761,STU0761,CS501,S001,2026-02-20T09:16:00,Friday,9,4,2970,DEV_270,IP_460,mobile,0,0,17.506277,78.409255,1.04,10.99,0.20502118506571154,1.0,1,0,2,0.8966973941572148,0,0
EVT000762,STU0762,CS501,S002,2026-03-07T22:51:00,Saturday,22,-5,3627,DEV_398,IP_037,ethernet,0,0,18.007856,79.045284,1.96,7.49,0.23986814061056327,0.8179947825235445,1,0,0,0.9999206617444861,1,0
EVT000763,STU0763,CS501,S003,2026-02-16T15:36:00,Monday,15,9,4377,DEV_825,IP_683,mobile,0,0,18.292219,79.343729,1.89,8.63,0.22117644657932714,0.9041506455481682,1,1,0,1.0,0,0
EVT000764,STU0764,CS501,S004,2026-02-02T10:07:00,Monday,10,-4,2890,DEV_892,IP_633,wifi,1,0,17.234366,78.93919,0.31,9.62,0.26089055678839257,0.9895587966987175,1,0,2,0.8180813390377798,1,0
EVT000765,STU0765,CS501,S005,2026-03-13T00:44:00,Friday,0,3,1766,DEV_216,IP_052,ethernet,0,1,17.119118,78.480607,0.28,11.02,0.2757142040979452,0.8653856529480343,1,0,0,0.9120498506796008,0,0
EVT000766,STU0766,CS501,S006,2026-02-25T11:10:00,Wednesday,11,-1,4957,DEV_203,IP_270,wifi,0,0,18.317265,78.863151,0.58,8.11,0.2606130295498563,0.8103637667680057,1,0,2,0.8631248464689366,0,0
EVT000767,STU0767,CS501,S007,2026-02-09T23:48:00,Monday,23,-5,2441,DEV_437,IP_257,mobile,0,0,18.103165,78.795826,1.98,1.95,0.22187848354705758,0.9511929162929794,1,1,2,0.9827037428914209,0,0
EVT000768,STU0768,CS501,S008,2026-03-03T04:15:00,Tuesday,4,1,3205,DEV_013,IP_691,wifi,0,1,17.477597,79.157079,0.13,4.13,0.23236352052369358,0.9105030471697447,1,1,0,0.9705867316752889,1,0
EVT000769,STU0769,CS501,S009,2026-03-14T23:51:00,Saturday,23,12,1439,DEV_234,IP_602,wifi,0,0,17.064049,78.529342,0.64,4.3,0.2639800651207418,0.8913632520789427,1,1,0,0.9100198102196284,0,0
EVT000770,STU0770,CS501,S010,2026-02-22T12:50:00,Sunday,12,3,4203,DEV_892,IP_648,wifi,0,0,17.599127,78.020925,0.9,1.7,0.26203559923075825,0.8985151490007675,1,0,0,0.9994052230599808,0,0
EVT000771,STU0771,CS501,S011,2026-03-09T09:23:00,Monday,9,-2,2137,DEV_850,IP_563,mobile,0,0,17.341609,78.729802,0.19,4.7,0.1520954605792595,0.9010536997554084,1,0,1,0.9346287191750153,0,0
EVT000772,STU0772,CS501,S012,2026-03-06T07:30:00,Friday,7,6,2209,DEV_823,IP_222,mobile,0,0,17.73576,79.435285,0.71,1.27,0.27752658582323775,0.9396214114119815,1,1,0,0.887971817068937,0,0
EVT000773,STU0773,CS501,S013,2026-03-02T02:46:00,Monday,2,2,5966,DEV_065,IP_019,mobile,0,0,17.555013,78.369165,0.26,3.38,0.25338804260380265,0.9628037970380299,1,0,0,0.9323407905213827,0,0
EVT000774,STU0774,CS501,S014,2026-03-16T08:43:00,Monday,8,0,3460,DEV_726,IP_608,ethernet,0,0,17.355527,79.229485,0.95,3.37,0.17460500877875187,0.9491101135388011,1,0,0,1.0,0,0
EVT000775,STU0775,CS501,S015,2026-02-23T14:40:00,Monday,14,-7,3467,DEV_811,IP_283,ethernet,0,1,17.214625,79.271659,1.5,7.48,0.10144059653899935,0.9016653108764802,1,0,0,0.9701661046102212,0,0
EVT000776,STU0776,CS501,S016,2026-02-04T01:28:00,Wednesday,1,0,925,DEV_844,IP_662,wifi,0,0,18.436589,78.896381,0.97,1.75,0.15717602851347734,0.8821083594296857,1,0,2,0.9905509431211309,0,0
EVT000777,STU0777,CS501,S017,2026-02-06T20:28:00,Friday,20,-6,2496,DEV_026,IP_030,ethernet,0,0,17.965982,78.632135,0.5,4.51,0.23640316936806705,0.9530431311345158,1,0,1,0.8844617336316841,1,0
EVT000778,STU0778,CS501,S018,2026-02-18T03:38:00,Wednesday,3,-3,4559,DEV_292,IP_167,ethernet,0,0,17.192804,79.434158,1.19,9.1,0.14218817895974706,0.8581417498053455,1,1,0,0.9692750712385132,0,0
EVT000779,STU0779,CS501,S019,2026-02-07T00:20:00,Saturday,0,15,566,DEV_660,IP_290,mobile,1,1,17.848425,78.852794,145.7775,300.0,0.6898102343739254,0.05135906649704092,0,6,12,0.3887141223917664,5,1
EVT000780,STU0780,CS501,S020,2026-03-13T13:45:00,Friday,13,-3,4968,DEV_352,IP_072,mobile,1,1,17.60084,78.093226,0.3,6.27,0.27737045491020945,0.8712158070593374,1,0,0,0.9592639675773214,0,0
EVT000781,STU0781,CS501,S021,2026-02-20T07:46:00,Friday,7,5,2169,DEV_054,IP_659,ethernet,0,1,17.33828,78.063592,0.41,1.91,0.2581706434719227,0.9899424121861986,1,0,0,0.8407854913376499,0,0
EVT000782,STU0782,CS501,S022,2026-02-11T08:12:00,Wednesday,8,-3,2027,DEV_564,IP_070,wifi,0,0,17.300187,78.054008,1.51,8.04,0.11262911665013009,0.9725041105811094,1,1,0,0.9677908403206035,1,0
EVT000783,STU0783,CS501,S023,2026-02-11T19:40:00,Wednesday,19,-7,3762,DEV_273,IP_570,mobile,0,0,17.766319,78.239795,0.74,10.78,0.1257619099671404,0.8248780163768067,1,0,2,0.9767062759585172,0,0
EVT000784,STU0784,CS501,S024,2026-02-10T13:11:00,Tuesday,13,1,3640,DEV_397,IP_110,ethernet,0,0,18.399625,78.308375,0.79,7.81,0.18851814691441965,0.9019990881973294,1,1,0,0.8579130664618942,0,0
EVT000785,STU0785,CS501,S025,2026-03-07T22:51:00,Saturday,22,2,2655,DEV_013,IP_222,wifi,0,0,18.290537,78.309529,0.72,0.65,0.24211631460055705,0.9295737107153378,1,1,0,0.9158268198216792,1,0
EVT000786,STU0786,CS501,S026,2026-03-16T11:09:00,Monday,11,3,4650,DEV_874,IP_032,ethernet,0,0,17.075042,78.016818,0.33,5.9,0.21336629451298947,0.8667253998950541,1,0,0,0.9723676680461946,0,0
EVT000787,STU0787,CS501,S027,2026-02-13T20:32:00,Friday,20,2,4545,DEV_287,IP_428,ethernet,0,0,17.033592,79.155666,0.32,0.64,0.1594186705948358,0.8530560358783494,1,1,1,1.0,0,0
EVT000788,STU0788,CS501,S028,2026-03-14T06:25:00,Saturday,6,-3,3052,DEV_089,IP_241,mobile,0,0,18.304688,78.869666,1.97,10.97,0.14093054287725176,0.9378174909523345,1,0,1,0.8698099971384385,0,0
EVT000789,STU0789,CS501,S029,2026-02-26T17:52:00,Thursday,17,-7,5513,DEV_180,IP_014,ethernet,0,0,18.346112,78.984915,0.31,0.78,0.23245736148781765,0.8068792512821591,1,0,0,1.0,1,0
EVT000790,STU0790,CS501,S030,2026-03-17T00:57:00,Tuesday,0,1,3206,DEV_895,IP_577,mobile,0,0,17.838417,79.05442,0.53,8.05,0.27714577523840017,0.8282045827693276,1,1,0,0.9839837376603652,0,0
EVT000791,STU0791,CS501,S031,2026-03-09T10:02:00,Monday,10,-6,3247,DEV_329,IP_655,mobile,0,0,17.610502,78.870318,0.91,5.67,0.1287018167094304,0.9674892322789683,1,1,2,0.9238305545328999,0,0
EVT000792,STU0792,CS501,S032,2026-02-18T07:26:00,Wednesday,7,4,3295,DEV_341,IP_368,ethernet,0,0,17.699833,79.130555,1.78,8.11,0.2007566704252408,0.9874668330784168,1,0,2,0.8795055877070882,0,0
EVT000793,STU0793,CS501,S033,2026-03-12T14:18:00,Thursday,14,-6,3713,DEV_845,IP_406,wifi,0,0,18.235165,79.321085,1.25,7.19,0.21271737411918212,0.9881589400055483,1,0,2,0.8748209344848743,0,0
EVT000794,STU0794,CS501,S034,2026-02-24T04:38:00,Tuesday,4,9,1750,DEV_562,IP_405,ethernet,0,0,17.985338,78.5892,1.1,11.31,0.2313017886902043,0.9902639414934321,1,1,1,0.861981857875553,1,0
EVT000795,STU0795,CS501,S035,2026-02-27T15:15:00,Friday,15,6,1771,DEV_712,IP_314,wifi,0,0,18.133701,78.454286,0.31,8.33,0.25931960527780573,0.982028700571806,1,0,1,0.8719790578450854,0,0
EVT000796,STU0796,CS501,S036,2026-02-10T21:33:00,Tuesday,21,-4,2464,DEV_367,IP_678,mobile,1,1,17.015853,78.896341,0.24,2.23,0.23701148732322141,0.8351872947538755,1,0,1,1.0,1,0
EVT000797,STU0797,CS501,S037,2026-02-16T23:49:00,Monday,23,-1,3388,DEV_262,IP_485,mobile,0,0,18.129377,79.154681,0.96,7.38,0.10933875756420042,0.9179948433113224,1,0,0,0.9371413892270519,0,0
EVT000798,STU0798,CS501,S038,2026-02-20T14:42:00,Friday,14,12,3775,DEV_085,IP_252,ethernet,0,0,18.245945,78.946948,1.99,4.56,0.29079294372573544,0.9664445750348767,1,0,1,0.9110486139258382,0,0
EVT000799,STU0799,CS501,S039,2026-02-05T15:40:00,Thursday,15,3,2877,DEV_608,IP_692,wifi,0,0,18.403307,78.666645,0.65,6.63,0.2668241907990233,0.8869730095796724,1,1,0,0.8531230683826326,0,0
EVT000800,STU0800,CS501,S040,2026-02-24T05:23:00,Tuesday,5,1,5528,DEV_875,IP_167,wifi,0,0,17.43543,78.497123,1.31,0.58,0.22794001078353532,0.9519233725408327,1,0,0,1.0,0,0
EVT000801,STU0801,CS501,S001,2026-02-06T08:47:00,Friday,8,-5,2531,DEV_349,IP_700,ethernet,0,0,18.268308,78.343099,0.77,8.93,0.2274361026538335,0.8584975128866092,1,1,0,0.926028231211014,0,0
EVT000802,STU0802,CS501,S002,2026-02-21T14:41:00,Saturday,14,-4,1731,DEV_651,IP_557,wifi,0,0,17.627937,78.050305,1.96,7.26,0.1147631429601023,0.9217942989562974,1,0,0,1.0,1,0
EVT000803,STU0803,CS501,S003,2026-02-21T05:32:00,Saturday,5,6,1448,DEV_585,IP_192,ethernet,1,0,17.294776,78.989793,1.9,4.29,0.19387709216602272,1.0,1,0,0,0.8667658588609093,0,0
EVT000804,STU0804,CS501,S004,2026-02-26T05:17:00,Thursday,5,1,4814,DEV_012,IP_381,wifi,1,0,17.765294,78.018248,0.37,4.96,0.22853863290832996,0.8833934373008913,1,0,1,0.8641979084968691,1,0
EVT000805,STU0805,CS501,S005,2026-02-25T05:57:00,Wednesday,5,11,5246,DEV_220,IP_102,wifi,1,0,17.581786,78.950095,0.27,11.05,0.26878360503241056,0.9748308565424347,1,0,1,0.9401845627291406,0,0
EVT000806,STU0806,CS501,S006,2026-02-26T00:21:00,Thursday,0,-5,2096,DEV_860,IP_641,mobile,0,0,18.406413,79.241963,0.29,9.13,0.19731383066339897,1.0,1,0,2,0.8916062442318272,1,0
EVT000807,STU0807,CS501,S007,2026-02-19T20:53:00,Thursday,20,22,44,DEV_491,IP_630,ethernet,0,1,18.333116,78.969061,14.416875000000001,300.0,1.0,0.17903368034226486,0,7,10,0.5977918701071896,6,1
EVT000808,STU0808,CS501,S008,2026-03-07T18:07:00,Saturday,18,0,5806,DEV_403,IP_288,mobile,0,0,17.97525,79.480018,0.15,7.2,0.1794995149441081,0.8900185727374541,1,0,2,0.8458970839108899,1,0
EVT000809,STU0809,CS501,S009,2026-02-16T21:59:00,Monday,21,10,5858,DEV_351,IP_546,ethernet,0,0,17.92455,78.094402,1.9,6.14,0.1889915868061162,1.0,1,0,1,0.9283150901138272,0,0
EVT000810,STU0810,CS501,S010,2026-03-02T00:10:00,Monday,0,1,3267,DEV_286,IP_271,ethernet,0,0,17.635772,78.988667,1.85,3.89,0.1645197199276192,0.8417230217960854,1,0,0,1.0,1,0
EVT000811,STU0811,CS501,S011,2026-03-08T08:12:00,Sunday,8,-3,3316,DEV_654,IP_253,wifi,0,0,17.897197,78.950166,1.43,6.63,0.12863315082870247,0.9200338505402414,1,0,0,1.0,0,0
EVT000812,STU0812,CS501,S012,2026-02-16T17:30:00,Monday,17,8,3971,DEV_833,IP_564,mobile,0,0,17.004901,78.283392,0.54,6.82,0.20645193986133378,0.8327094552214679,1,0,0,0.8524651634504582,0,0
EVT000813,STU0813,CS501,S013,2026-03-15T21:18:00,Sunday,21,8,4625,DEV_488,IP_448,mobile,0,0,17.469713,78.209591,1.64,6.13,0.17644553978228938,0.8572450927187478,1,0,1,0.992170447642174,0,0
EVT000814,STU0814,CS501,S014,2026-02-06T23:15:00,Friday,23,-6,1236,DEV_011,IP_115,mobile,0,0,18.465254,79.079358,1.1,3.22,0.2579490695692602,0.9992599617007157,1,1,0,0.8491449227876797,0,0
EVT000815,STU0815,CS501,S015,2026-02-14T07:24:00,Saturday,7,0,2705,DEV_209,IP_555,ethernet,0,0,17.026161,78.240594,0.53,6.63,0.2549805377554747,0.8170976265980513,1,0,0,0.8814747377957024,1,0
EVT000816,STU0816,CS501,S016,2026-02-27T08:56:00,Friday,8,1,4883,DEV_688,IP_316,mobile,0,0,17.869456,78.899575,0.81,2.9,0.2104785894944724,0.9473957470633417,1,0,1,0.8329819441081532,0,0
EVT000817,STU0817,CS501,S017,2026-02-18T23:22:00,Wednesday,23,0,1722,DEV_211,IP_690,mobile,0,0,17.654975,79.31272,0.89,1.8,0.2871751928071095,1.0,1,0,0,0.9348308338230565,1,0
EVT000818,STU0818,CS501,S018,2026-02-16T22:52:00,Monday,22,8,5057,DEV_224,IP_322,mobile,0,0,17.607653,78.373148,1.21,4.48,0.23996405864646814,0.9469140511400075,1,0,0,1.0,0,0
EVT000819,STU0819,CS501,S019,2026-02-14T14:29:00,Saturday,14,5,5818,DEV_391,IP_021,mobile,0,0,17.654438,78.667991,1.37,6.76,0.23010093837899925,0.8056829028356941,1,0,0,0.9636656708710695,1,0
EVT000820,STU0820,CS501,S020,2026-02-20T16:16:00,Friday,16,11,357,DEV_867,IP_038,mobile,1,1,17.546858,79.141065,172.77975,300.0,0.817459924627036,0.34662008127313726,0,9,19,0.5046230482063153,9,1
EVT000821,STU0821,CS501,S021,2026-02-05T11:16:00,Thursday,11,-2,1656,DEV_235,IP_420,mobile,0,0,17.249943,78.100168,0.5,6.3,0.16169685126985003,0.8500382091103124,1,0,0,0.9027645529366037,0,0
EVT000822,STU0822,CS501,S022,2026-03-13T01:14:00,Friday,1,-2,587,DEV_618,IP_079,wifi,1,1,18.159254,78.403566,165.713625,300.0,0.7399859753740796,0.19904441070301107,0,7,6,0.43389642291286523,11,1
EVT000823,STU0823,CS501,S023,2026-03-09T00:24:00,Monday,0,-4,4689,DEV_513,IP_517,wifi,0,0,17.590709,78.250502,0.36,6.4,0.15460818961988956,0.9914786799397795,1,1,0,0.9668843112676649,0,0
EVT000824,STU0824,CS501,S024,2026-02-22T17:20:00,Sunday,17,-3,2881,DEV_069,IP_387,wifi,0,0,17.00086,78.691159,1.15,3.35,0.1516340716742482,0.8331395943455387,1,0,1,0.9200056393085279,0,0
EVT000825,STU0825,CS501,S025,2026-03-09T17:32:00,Monday,17,5,5408,DEV_171,IP_516,mobile,0,0,17.18936,78.054625,1.05,11.55,0.2821168539633279,0.8922369591323914,1,0,1,0.9356530850114126,0,0
EVT000826,STU0826,CS501,S026,2026-02-04T17:11:00,Wednesday,17,4,3344,DEV_461,IP_605,ethernet,0,0,17.209768,79.190641,0.77,3.59,0.11055933472825887,0.932136065711741,1,0,0,0.9298998865404405,0,0
EVT000827,STU0827,CS501,S027,2026-02-19T09:55:00,Thursday,9,-7,2760,DEV_150,IP_656,wifi,0,0,17.443127,78.079679,0.8,8.55,0.19003508895329127,0.8242329533336651,1,0,0,1.0,0,0
EVT000828,STU0828,CS501,S028,2026-02-22T13:00:00,Sunday,13,6,1539,DEV_318,IP_519,wifi,0,0,17.016584,78.151954,1.03,5.73,0.28383864870402536,1.0,1,0,0,0.9164250248612074,0,0
EVT000829,STU0829,CS501,S029,2026-03-07T06:00:00,Saturday,6,1,1390,DEV_377,IP_053,ethernet,1,0,17.878432,79.3253,1.04,0.29,0.18254901688092656,0.9852877433843009,1,1,0,0.9918355628946521,1,0
EVT000830,STU0830,CS501,S030,2026-03-07T21:28:00,Saturday,21,9,1196,DEV_750,IP_651,mobile,0,0,17.215927,79.143163,1.5,6.07,0.3009089643186821,0.8796090133913453,1,1,1,0.9805022764511029,1,0
EVT000831,STU0831,CS501,S031,2026-02-10T07:26:00,Tuesday,7,19,283,DEV_939,IP_216,wifi,1,1,18.48654,78.245087,59.37525,300.0,0.7951791551698225,0.1519685425631485,0,7,9,0.5349867923272702,9,1
EVT000832,STU0832,CS501,S032,2026-02-03T01:55:00,Tuesday,1,8,1441,DEV_872,IP_481,mobile,0,0,17.865565,78.821888,0.33,8.07,0.14917254199778732,0.9621407050748598,1,0,1,0.9877668464459557,1,0
EVT000833,STU0833,CS501,S033,2026-03-14T09:29:00,Saturday,9,3,3574,DEV_495,IP_279,mobile,0,0,18.40991,78.450853,1.67,7.08,0.23846283144261904,0.970782381011335,1,0,0,0.9952714084942759,1,0
EVT000834,STU0834,CS501,S034,2026-03-17T15:30:00,Tuesday,15,5,1320,DEV_949,IP_101,ethernet,0,0,17.813314,78.544489,1.73,1.28,0.13518552775321319,0.8510962202129579,1,0,0,0.9426381212635575,0,0
EVT000835,STU0835,CS501,S035,2026-03-07T04:02:00,Saturday,4,11,3613,DEV_158,IP_425,mobile,0,0,18.467538,78.500679,1.25,11.38,0.253249985179903,1.0,1,0,0,0.918800074899069,1,0
